"rm","cidade","state","state_code","cod_ibge","capital","year","month","number_deaths"
"Maceio","Maceió","AL",27,"2704302",1,2020,1,581
"Maceio","Maceió","AL",27,"2704302",1,2020,2,552
"Maceio","Maceió","AL",27,"2704302",1,2020,3,536
"Maceio","Maceió","AL",27,"2704302",1,2020,4,614
"Maceio","Maceió","AL",27,"2704302",1,2020,5,1087
"Maceio","Maceió","AL",27,"2704302",1,2020,6,884
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,1,505
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,2,452
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,3,488
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,4,510
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,5,542
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,6,444
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,7,565
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,8,508
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,9,434
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,10,490
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,11,439
"João Pessoa","João Pessoa","PB",25,"2507507",1,2019,12,394
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,1,432
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,2,382
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,3,384
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,4,430
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,5,592
"João Pessoa","João Pessoa","PB",25,"2507507",1,2020,6,621
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,1,456
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,2,368
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,3,406
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,4,359
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,5,505
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,6,398
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,7,501
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,8,373
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,9,270
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,10,252
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,11,247
"Grande Teresina","Teresina","PI",22,"2211001",1,2019,12,252
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,1,144
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,2,233
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,3,122
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,4,363
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,5,231
"Grande Teresina","Teresina","PI",22,"2211001",1,2020,6,371
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,1,170
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,2,171
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,3,173
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,4,187
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,5,162
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,6,177
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,7,210
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,8,193
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,9,207
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,10,194
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,11,174
"Florianopolis","Florianópolis","SC",42,"4205407",1,2019,12,164
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,1,206
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,2,165
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,3,140
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,4,201
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,5,171
"Florianopolis","Florianópolis","SC",42,"4205407",1,2020,6,169
"Londrina","Londrina","PR",41,"4113700",1,2019,1,299
"Londrina","Londrina","PR",41,"4113700",1,2019,2,309
"Londrina","Londrina","PR",41,"4113700",1,2019,3,296
"Londrina","Londrina","PR",41,"4113700",1,2019,4,343
"Londrina","Londrina","PR",41,"4113700",1,2019,5,373
"Londrina","Londrina","PR",41,"4113700",1,2019,6,301
"Londrina","Londrina","PR",41,"4113700",1,2019,7,401
"Londrina","Londrina","PR",41,"4113700",1,2019,8,334
"Londrina","Londrina","PR",41,"4113700",1,2019,9,360
"Londrina","Londrina","PR",41,"4113700",1,2019,10,314
"Londrina","Londrina","PR",41,"4113700",1,2019,11,294
"Londrina","Londrina","PR",41,"4113700",1,2019,12,332
"Londrina","Londrina","PR",41,"4113700",1,2020,1,299
"Londrina","Londrina","PR",41,"4113700",1,2020,2,308
"Londrina","Londrina","PR",41,"4113700",1,2020,3,348
"Londrina","Londrina","PR",41,"4113700",1,2020,4,332
"Londrina","Londrina","PR",41,"4113700",1,2020,5,326
"Londrina","Londrina","PR",41,"4113700",1,2020,6,354
"São Paulo","Arujá","SP",35,"3503901",0,2019,1,37
"São Paulo","Arujá","SP",35,"3503901",0,2019,2,22
"São Paulo","Arujá","SP",35,"3503901",0,2019,3,37
"São Paulo","Arujá","SP",35,"3503901",0,2019,4,38
"São Paulo","Arujá","SP",35,"3503901",0,2019,5,30
"São Paulo","Arujá","SP",35,"3503901",0,2019,6,42
"São Paulo","Arujá","SP",35,"3503901",0,2019,7,36
"São Paulo","Arujá","SP",35,"3503901",0,2019,8,43
"São Paulo","Arujá","SP",35,"3503901",0,2019,9,34
"São Paulo","Arujá","SP",35,"3503901",0,2019,10,31
"São Paulo","Arujá","SP",35,"3503901",0,2019,11,39
"São Paulo","Arujá","SP",35,"3503901",0,2019,12,22
"São Paulo","Arujá","SP",35,"3503901",0,2020,1,36
"São Paulo","Arujá","SP",35,"3503901",0,2020,2,31
"São Paulo","Arujá","SP",35,"3503901",0,2020,3,31
"São Paulo","Arujá","SP",35,"3503901",0,2020,4,41
"São Paulo","Arujá","SP",35,"3503901",0,2020,5,50
"São Paulo","Arujá","SP",35,"3503901",0,2020,6,59
"São Paulo","Barueri","SP",35,"3505708",0,2019,1,185
"São Paulo","Barueri","SP",35,"3505708",0,2019,2,137
"São Paulo","Barueri","SP",35,"3505708",0,2019,3,133
"São Paulo","Barueri","SP",35,"3505708",0,2019,4,137
"São Paulo","Barueri","SP",35,"3505708",0,2019,5,174
"São Paulo","Barueri","SP",35,"3505708",0,2019,6,142
"São Paulo","Barueri","SP",35,"3505708",0,2019,7,187
"São Paulo","Barueri","SP",35,"3505708",0,2019,8,168
"São Paulo","Barueri","SP",35,"3505708",0,2019,9,149
"São Paulo","Barueri","SP",35,"3505708",0,2019,10,153
"São Paulo","Barueri","SP",35,"3505708",0,2019,11,136
"São Paulo","Barueri","SP",35,"3505708",0,2019,12,148
"São Paulo","Barueri","SP",35,"3505708",0,2020,1,148
"São Paulo","Barueri","SP",35,"3505708",0,2020,2,120
"São Paulo","Barueri","SP",35,"3505708",0,2020,3,134
"São Paulo","Barueri","SP",35,"3505708",0,2020,4,174
"São Paulo","Barueri","SP",35,"3505708",0,2020,5,223
"São Paulo","Barueri","SP",35,"3505708",0,2020,6,221
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,1,7
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,2,8
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,3,2
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,4,3
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,5,6
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,6,6
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,7,12
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,8,5
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,9,9
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,10,9
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,11,7
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2019,12,2
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,1,6
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,2,9
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,3,9
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,4,4
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,5,9
"São Paulo","Biritiba Mirim","SP",35,"3506607",0,2020,6,11
"São Paulo","Caieiras","SP",35,"3509007",0,2019,1,34
"São Paulo","Caieiras","SP",35,"3509007",0,2019,2,28
"São Paulo","Caieiras","SP",35,"3509007",0,2019,3,21
"São Paulo","Caieiras","SP",35,"3509007",0,2019,4,32
"São Paulo","Caieiras","SP",35,"3509007",0,2019,5,41
"São Paulo","Caieiras","SP",35,"3509007",0,2019,6,36
"São Paulo","Caieiras","SP",35,"3509007",0,2019,7,34
"São Paulo","Caieiras","SP",35,"3509007",0,2019,8,34
"São Paulo","Caieiras","SP",35,"3509007",0,2019,9,27
"São Paulo","Caieiras","SP",35,"3509007",0,2019,10,28
"São Paulo","Caieiras","SP",35,"3509007",0,2019,11,48
"São Paulo","Caieiras","SP",35,"3509007",0,2019,12,24
"São Paulo","Caieiras","SP",35,"3509007",0,2020,1,37
"São Paulo","Caieiras","SP",35,"3509007",0,2020,2,41
"São Paulo","Caieiras","SP",35,"3509007",0,2020,3,34
"São Paulo","Caieiras","SP",35,"3509007",0,2020,4,66
"São Paulo","Caieiras","SP",35,"3509007",0,2020,5,54
"São Paulo","Caieiras","SP",35,"3509007",0,2020,6,53
"São Paulo","Cajamar","SP",35,"3509205",0,2019,1,28
"São Paulo","Cajamar","SP",35,"3509205",0,2019,2,15
"São Paulo","Cajamar","SP",35,"3509205",0,2019,3,26
"São Paulo","Cajamar","SP",35,"3509205",0,2019,4,29
"São Paulo","Cajamar","SP",35,"3509205",0,2019,5,36
"São Paulo","Cajamar","SP",35,"3509205",0,2019,6,29
"São Paulo","Cajamar","SP",35,"3509205",0,2019,7,36
"São Paulo","Cajamar","SP",35,"3509205",0,2019,8,37
"São Paulo","Cajamar","SP",35,"3509205",0,2019,9,30
"São Paulo","Cajamar","SP",35,"3509205",0,2019,10,25
"São Paulo","Cajamar","SP",35,"3509205",0,2019,11,21
"São Paulo","Cajamar","SP",35,"3509205",0,2019,12,18
"São Paulo","Cajamar","SP",35,"3509205",0,2020,1,33
"São Paulo","Cajamar","SP",35,"3509205",0,2020,2,20
"São Paulo","Cajamar","SP",35,"3509205",0,2020,3,23
"São Paulo","Cajamar","SP",35,"3509205",0,2020,4,28
"São Paulo","Cajamar","SP",35,"3509205",0,2020,5,41
"São Paulo","Cajamar","SP",35,"3509205",0,2020,6,41
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,1,171
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,2,113
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,3,130
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,4,147
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,5,163
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,6,154
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,7,168
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,8,133
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,9,128
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,10,139
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,11,110
"São Paulo","Carapicuíba","SP",35,"3510609",0,2019,12,135
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,1,140
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,2,116
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,3,121
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,4,170
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,5,230
"São Paulo","Carapicuíba","SP",35,"3510609",0,2020,6,226
"São Paulo","Cotia","SP",35,"3513009",0,2019,1,133
"São Paulo","Cotia","SP",35,"3513009",0,2019,2,132
"São Paulo","Cotia","SP",35,"3513009",0,2019,3,116
"São Paulo","Cotia","SP",35,"3513009",0,2019,4,135
"São Paulo","Cotia","SP",35,"3513009",0,2019,5,129
"São Paulo","Cotia","SP",35,"3513009",0,2019,6,128
"São Paulo","Cotia","SP",35,"3513009",0,2019,7,173
"São Paulo","Cotia","SP",35,"3513009",0,2019,8,123
"São Paulo","Cotia","SP",35,"3513009",0,2019,9,139
"São Paulo","Cotia","SP",35,"3513009",0,2019,10,135
"São Paulo","Cotia","SP",35,"3513009",0,2019,11,102
"São Paulo","Cotia","SP",35,"3513009",0,2019,12,113
"São Paulo","Cotia","SP",35,"3513009",0,2020,1,131
"São Paulo","Cotia","SP",35,"3513009",0,2020,2,127
"São Paulo","Cotia","SP",35,"3513009",0,2020,3,126
"São Paulo","Cotia","SP",35,"3513009",0,2020,4,167
"São Paulo","Cotia","SP",35,"3513009",0,2020,5,193
"São Paulo","Cotia","SP",35,"3513009",0,2020,6,168
"São Paulo","Diadema","SP",35,"3513801",0,2019,1,147
"São Paulo","Diadema","SP",35,"3513801",0,2019,2,129
"São Paulo","Diadema","SP",35,"3513801",0,2019,3,118
"São Paulo","Diadema","SP",35,"3513801",0,2019,4,150
"São Paulo","Diadema","SP",35,"3513801",0,2019,5,179
"São Paulo","Diadema","SP",35,"3513801",0,2019,6,146
"São Paulo","Diadema","SP",35,"3513801",0,2019,7,195
"São Paulo","Diadema","SP",35,"3513801",0,2019,8,170
"São Paulo","Diadema","SP",35,"3513801",0,2019,9,155
"São Paulo","Diadema","SP",35,"3513801",0,2019,10,158
"São Paulo","Diadema","SP",35,"3513801",0,2019,11,136
"São Paulo","Diadema","SP",35,"3513801",0,2019,12,135
"São Paulo","Diadema","SP",35,"3513801",0,2020,1,181
"São Paulo","Diadema","SP",35,"3513801",0,2020,2,145
"São Paulo","Diadema","SP",35,"3513801",0,2020,3,170
"São Paulo","Diadema","SP",35,"3513801",0,2020,4,187
"São Paulo","Diadema","SP",35,"3513801",0,2020,5,194
"São Paulo","Diadema","SP",35,"3513801",0,2020,6,270
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,1,83
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,2,63
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,3,72
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,4,74
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,5,81
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,6,69
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,7,87
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,8,63
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,9,83
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,10,91
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,11,72
"São Paulo","Embu das Artes","SP",35,"3515004",0,2019,12,54
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,1,109
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,2,73
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,3,85
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,4,75
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,5,104
"São Paulo","Embu das Artes","SP",35,"3515004",0,2020,6,133
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,1,24
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,2,20
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,3,37
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,4,30
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,5,40
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,6,39
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,7,41
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,8,32
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,9,31
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,10,40
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,11,31
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2019,12,47
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,1,29
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,2,38
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,3,35
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,4,37
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,5,58
"São Paulo","Embu-Guaçu","SP",35,"3515103",0,2020,6,54
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,1,74
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,2,67
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,3,69
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,4,66
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,5,78
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,6,88
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,7,94
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,8,80
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,9,63
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,10,87
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,11,73
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2019,12,74
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,1,82
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,2,64
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,3,72
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,4,86
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,5,86
"São Paulo","Ferraz de Vasconcelos","SP",35,"3515707",0,2020,6,103
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,1,75
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,2,54
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,3,62
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,4,53
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,5,94
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,6,68
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,7,80
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,8,71
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,9,61
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,10,70
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,11,38
"São Paulo","Francisco Morato","SP",35,"3516309",0,2019,12,49
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,1,56
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,2,76
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,3,59
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,4,89
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,5,98
"São Paulo","Francisco Morato","SP",35,"3516309",0,2020,6,112
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,1,83
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,2,64
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,3,84
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,4,73
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,5,73
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,6,85
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,7,110
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,8,93
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,9,64
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,10,91
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,11,83
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2019,12,75
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,1,93
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,2,69
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,3,70
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,4,99
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,5,108
"São Paulo","Franco da Rocha","SP",35,"3516408",0,2020,6,172
"São Paulo","Guararema","SP",35,"3518305",0,2019,1,15
"São Paulo","Guararema","SP",35,"3518305",0,2019,2,12
"São Paulo","Guararema","SP",35,"3518305",0,2019,3,11
"São Paulo","Guararema","SP",35,"3518305",0,2019,4,7
"São Paulo","Guararema","SP",35,"3518305",0,2019,5,10
"São Paulo","Guararema","SP",35,"3518305",0,2019,6,16
"São Paulo","Guararema","SP",35,"3518305",0,2019,7,11
"São Paulo","Guararema","SP",35,"3518305",0,2019,8,19
"São Paulo","Guararema","SP",35,"3518305",0,2019,9,13
"São Paulo","Guararema","SP",35,"3518305",0,2019,10,17
"São Paulo","Guararema","SP",35,"3518305",0,2019,11,8
"São Paulo","Guararema","SP",35,"3518305",0,2019,12,9
"São Paulo","Guararema","SP",35,"3518305",0,2020,1,11
"São Paulo","Guararema","SP",35,"3518305",0,2020,2,13
"São Paulo","Guararema","SP",35,"3518305",0,2020,3,14
"São Paulo","Guararema","SP",35,"3518305",0,2020,4,13
"São Paulo","Guararema","SP",35,"3518305",0,2020,5,12
"São Paulo","Guararema","SP",35,"3518305",0,2020,6,10
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,1,627
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,2,515
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,3,553
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,4,647
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,5,659
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,6,710
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,7,713
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,8,660
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,9,602
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,10,656
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,11,586
"São Paulo","Guarulhos","SP",35,"3518800",0,2019,12,583
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,1,660
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,2,513
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,3,646
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,4,747
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,5,953
"São Paulo","Guarulhos","SP",35,"3518800",0,2020,6,976
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,1,107
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,2,78
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,3,82
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,4,95
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,5,111
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,6,133
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,7,115
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,8,103
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,9,94
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,10,95
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,11,81
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2019,12,107
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2020,1,98
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2020,2,82
"São Paulo","Itapecerica da Serra","SP",35,"3522208",0,2020,3,93
